Z0,0.08299600000000003
Z1,0.092733
Z2,0.09219299999999998
Z3,0.08684300000000003
Z4,0.08736100000000001
Z5,0.09428500000000001
Z6,0.084947
Z7,0.08323400000000002
Z8,0.08267900000000003
Z9,0.08269100000000001
Z10,0.082937
Z11,0.084025
Z12,0.084657
Z13,0.08515400000000001
Z14,0.08700100000000001
Z15,0.093351
Z16,0.09062600000000001
Z17,0.09964199999999998
Z18,0.10142200000000003
Z19,0.10332699999999999
Z20,0.104874
Z21,0.10919400000000001
Z22,0.11117899999999999
Z23,0.11042700000000001
Z24,0.117863
Z25,0.12476699999999996
Z26,0.130075
Z27,0.12651500000000002
Z28,0.13137500000000002
Z29,0.13493300000000003
Z30,0.138995
Z31,0.15197500000000003
Z32,0.16418000000000002
Z33,0.16504199999999997
Z34,0.17476499999999998
Z35,0.180174
Z36,0.183243
Z37,0.189185
Z38,0.19487100000000002
Z39,0.20221200000000003
Z40,0.208301
Z41,0.214787
Z42,0.222138
Z43,0.228846
Z44,0.23701500000000003
Z45,0.24467200000000006
Z46,0.250849
Z47,0.258289
Z48,0.266306
Z49,0.27417800000000003
Z50,0.28158500000000003
Z51,0.29014199999999996
Z52,0.298987
Z53,0.30797399999999997
Z54,0.31621499999999997
Z55,0.373979
Z56,0.33573200000000003
Z57,0.39776
Z58,0.4075020000000001
Z59,0.4170170000000001
Z60,0.42571100000000006
Z61,0.436281
Z62,0.44548599999999994
Z63,0.45518499999999995
Z64,0.463954
Z65,0.47211
Z66,0.481672
Z67,0.49232200000000004
Z68,0.502658
Z69,0.5135700000000001
Z70,0.5246010000000001
Z71,0.5368370000000001
Z72,0.5476829999999999
Z73,0.561298
Z74,0.573305
Z75,0.585794
Z76,0.6171279999999999
Z77,0.609592
Z78,0.6234160000000001
Z79,0.636254
Z80,0.649842
Z81,0.664792
Z82,0.6789860000000001
Z83,0.693569
Z84,0.7103119999999999
Z85,0.735298
Z86,0.750632
Z87,0.759976
Z88,0.7842579999999999
Z89,0.801088
Z90,0.8184020000000001
Z91,0.8362
Z92,0.8544820000000001
Z93,0.874978
Z94,0.894272
Z95,0.91405
Z96,0.934312
Z97,0.956968
Z98,0.9782420000000001
Z99,1.0
